Views,DownVotes,UpVotes,Reputation,DaysSinceCreation,DaysSinceAccess
3,0,0,14.0,664,387
3,0,0,1.0,664,139
7,0,0,3.0,1031,1031
2,0,0,1.0,667,646
20,0,2,39.0,667,595
0,0,0,3.0,373,185
0,0,0,1.0,373,367
0,0,0,1.0,373,373
0,0,0,1.0,373,373
3,0,0,11.0,373,138
3,0,0,21.0,373,369
1,0,0,1.0,373,373
2,0,0,1.0,373,156
7,0,0,1.0,292,283
1,0,0,1.0,292,117
0,0,0,1.0,292,272
0,0,0,1.0,292,291
1,0,0,6.0,292,292
0,0,0,101.0,292,292
0,0,0,1.0,292,292
6,0,1,10.0,292,236
0,0,0,1.0,292,151
0,0,0,1.0,157,157
1,0,0,1.0,157,157
3,0,0,11.0,157,151
0,0,0,21.0,157,122
0,0,0,1.0,157,157
0,0,0,1.0,157,157
0,0,1,101.0,157,119
0,0,0,1.0,157,155
0,0,0,1.0,157,157
0,0,0,1.0,157,155
2,0,1,28.0,1422,1422
0,0,0,1.0,185,185
0,0,0,1.0,185,185
0,0,0,1.0,314,314
0,0,0,1.0,314,314
1744,5,1140,8117.0,314,111
6,0,1,103.0,314,272
23,0,0,101.0,314,128
2,0,0,1.0,314,314
1,0,0,1.0,314,241
2,0,0,25.0,314,207
3,0,0,11.0,314,286
106,36,490,1190.0,799,113
0,0,0,1.0,532,219
184,0,78,1359.0,799,112
3,0,0,1.0,799,798
0,0,0,1.0,117,117
3,0,0,6.0,117,116
5,0,0,1.0,116,116
5,0,1,101.0,799,594
0,0,0,6.0,799,799
0,0,0,101.0,735,136
4,0,0,6.0,116,112
0,0,0,1.0,116,113
0,0,0,1.0,532,236
0,0,0,1.0,674,221
252,0,7,508.0,674,129
0,0,0,1.0,674,674
48,0,12,52.0,674,289
3,0,1,16.0,674,667
5,0,0,115.0,674,391
0,0,0,1.0,674,577
12,0,7,56.0,674,542
125,0,19,103.0,674,241
203,0,2,439.0,1892,1142
17,2,41,190.0,1892,114
3,0,1,101.0,386,386
31,0,1,131.0,1892,378
0,0,0,1.0,726,693
0,0,0,1.0,386,386
1,0,0,101.0,855,520
6,0,0,11.0,987,987
10,0,0,1.0,790,789
2,0,0,101.0,1115,403
3,0,6,31.0,790,741
0,0,0,1.0,988,587
1,0,0,11.0,790,790
19,0,0,6.0,790,407
2,0,0,31.0,1115,1113
1,0,0,1.0,1115,968
10,0,0,43.0,1115,961
3,0,0,6.0,1115,1115
0,0,0,11.0,1115,1115
27,0,7,161.0,987,186
0,0,0,13.0,790,789
2,0,0,101.0,1115,148
0,0,3,101.0,840,769
1,0,0,13.0,840,840
36,0,1,110.0,840,615
1,0,0,1.0,840,155
2,0,0,21.0,840,840
5,0,0,24.0,840,840
3,0,0,6.0,840,837
14,0,15,148.0,840,388
0,0,0,1.0,840,128
2,0,0,16.0,735,123
8,1,7,176.0,485,308
0,0,0,23.0,485,481
2,0,0,20.0,753,753
1,0,0,1.0,753,592
0,0,0,1.0,753,751
0,0,0,1.0,485,480
0,0,1,101.0,753,753
54,12,26,1070.0,485,111
0,0,0,101.0,753,668
18,0,4,46.0,485,153
0,0,1,101.0,753,753
4,0,0,6.0,410,311
17,0,3,58.0,410,113
0,0,0,1.0,410,190
1,0,0,1.0,410,148
2,0,0,113.0,410,141
2,0,0,8.0,410,410
7,0,0,3.0,410,404
2,0,0,1.0,410,410
3,0,0,1.0,410,274
5,0,6,168.0,623,137
0,0,0,1.0,623,623
97,0,5,141.0,623,221
0,0,0,121.0,623,171
0,0,0,1.0,623,606
22,0,5,711.0,623,112
369,2,461,599.0,623,112
0,0,0,8.0,623,431
18,0,2,171.0,625,578
0,0,0,6.0,625,624
0,0,2,101.0,123,123
1,0,0,6.0,625,596
17,0,9,110.0,625,177
0,0,0,1.0,625,279
22,0,13,104.0,625,124
6,0,0,29.0,270,185
2,0,1,21.0,270,249
1,0,0,1.0,1121,519
4,0,0,1.0,1121,683
0,0,0,6.0,1121,1110
19,0,0,11.0,1121,1113
1,0,0,26.0,1121,1027
1,0,1,38.0,732,446
0,0,1,101.0,1121,1121
9,0,31,99.0,1121,126
3,0,0,1.0,270,254
0,0,0,1.0,270,270
117,8,62,753.0,787,111
0,0,1,101.0,732,119
0,0,0,1.0,787,360
0,0,0,1.0,787,180
7,0,0,6.0,787,224
1,0,0,6.0,787,787
0,0,0,1.0,732,628
5,0,0,21.0,787,726
8,0,0,16.0,732,694
9,0,0,101.0,1325,1325
0,0,0,11.0,1325,1325
15,0,0,101.0,1325,228
17,0,0,138.0,1325,1314
1,0,0,3.0,1325,131
0,0,0,1.0,1325,447
2,0,0,11.0,1325,1325
15,0,0,41.0,1325,1302
4940,1495,2111,41980.0,1949,111
101,0,36,531.0,1949,133
69,1,20,195.0,1949,213
330,1,578,1376.0,1949,122
4,0,0,23.0,1949,1130
2,0,0,61.0,1949,1737
23,0,8,292.0,1949,116
150,7,436,445.0,1949,113
0,0,0,1.0,748,748
1,0,0,1.0,748,180
15,0,8,64.0,748,114
1,0,0,101.0,748,748
1,0,0,6.0,748,725
3,0,0,101.0,748,411
7,0,0,18.0,748,501
0,0,0,1.0,748,230
1,0,1,108.0,748,125
0,0,0,1.0,1302,1302
3,0,0,41.0,1302,1301
203,0,5,58.0,1302,245
2,0,0,111.0,1302,564
168,38,100,1049.0,1302,114
3,0,0,101.0,1302,414
1,0,0,1.0,1302,1298
37,0,0,91.0,1302,548
2,0,3,109.0,1302,114
0,0,0,1.0,663,663
0,0,0,1.0,215,113
0,0,0,1.0,215,174
0,0,0,11.0,215,215
22,0,19,176.0,1612,550
2,0,0,1.0,215,123
16,0,0,62.0,1612,1555
0,0,0,1.0,367,195
0,0,0,1.0,367,132
0,0,1,101.0,367,355
27,2,20,137.0,215,135
8,0,1,16.0,367,184
0,0,0,1.0,367,172
8,0,0,6.0,367,366
5,0,0,11.0,323,247
1,0,0,1.0,323,280
0,0,1,101.0,1556,854
5,0,3,103.0,323,120
3,0,0,6.0,323,323
5,0,0,8.0,323,323
0,0,0,1.0,323,230
1,0,0,1.0,323,323
12,0,0,1.0,323,245
2,0,0,11.0,723,409
14,0,74,74.0,236,113
1,0,0,1.0,446,446
3,0,0,109.0,236,233
0,0,0,101.0,236,236
3,0,0,1.0,236,214
2,0,0,6.0,236,223
0,0,0,1.0,236,209
2,0,0,13.0,236,177
0,0,0,1.0,256,256
3,0,0,1.0,236,235
0,0,0,1.0,236,235
7,0,6,140.0,1282,166
0,0,0,1.0,1282,177
0,0,0,1.0,1282,1282
0,0,0,1.0,504,378
103,0,6,213.0,1282,640
90,0,0,151.0,1282,127
0,0,0,21.0,1282,1253
3,0,35,101.0,1282,111
11,0,0,4.0,504,475
0,0,0,1.0,504,111
28,0,2,128.0,504,360
6,0,0,1.0,504,501
3,0,3,101.0,1282,113
0,0,0,1.0,1282,1158
3,0,0,6.0,701,700
13,0,6,30.0,701,695
6,0,4,40.0,256,122
0,0,0,1.0,261,261
5,0,0,11.0,261,260
0,0,0,1.0,261,261
0,0,0,9.0,261,232
6,0,28,108.0,1822,116
0,0,0,1.0,261,249
59,0,2,243.0,1822,121
0,0,0,1.0,220,213
0,0,0,1.0,261,261
0,0,0,6.0,261,250
0,0,0,101.0,1822,1822
1,0,0,21.0,604,600
38,0,1,125.0,1647,136
1,0,0,11.0,1647,1647
8,0,1,33.0,359,322
0,0,0,1.0,359,135
0,0,0,101.0,1647,1647
0,0,1,101.0,701,180
2,0,0,101.0,1556,1554
12,0,0,66.0,1647,1530
3,0,7,113.0,701,147
0,0,0,1.0,359,150
0,0,0,101.0,359,353
3,0,0,9.0,341,341
0,0,0,1.0,341,332
1,0,0,1.0,341,217
2,0,0,11.0,341,301
0,0,0,1.0,341,318
0,0,0,21.0,341,337
79,9,34,678.0,701,199
0,0,0,8.0,341,305
2786,58,2901,29517.0,1556,111
0,0,0,1.0,701,447
1,0,0,2.0,445,371
3,0,0,101.0,337,149
3,0,0,1.0,337,337
0,0,0,1.0,337,224
2,0,0,15.0,337,297
3,0,0,1.0,337,337
0,0,0,1.0,337,314
2,0,0,31.0,1033,955
8,0,0,1.0,172,157
0,0,6,34.0,172,111
3,0,0,1.0,172,170
1,0,0,1.0,172,172
0,0,0,11.0,172,139
0,0,0,1.0,172,172
0,0,0,1.0,172,158
0,0,0,1.0,172,172
28,0,1,106.0,972,141
2,0,0,1.0,972,972
6,0,0,1.0,972,972
100,0,5,399.0,972,205
6,0,0,8.0,972,971
119,0,8,195.0,972,908
6,0,0,11.0,972,932
6,0,0,3.0,972,566
7,0,0,16.0,972,302
1,0,0,28.0,161,160
0,0,0,1.0,1010,1010
0,0,0,101.0,1276,1076
1,0,0,18.0,1276,1275
7,0,1,60.0,295,133
9,0,0,46.0,1276,1269
9,0,0,71.0,1276,1269
1,0,0,8.0,1276,1273
3,0,0,8.0,1276,1243
2,0,0,11.0,1311,1311
36,0,5,536.0,1311,1289
1,0,0,26.0,680,436
12,0,0,48.0,680,606
2,0,0,1.0,680,680
0,0,0,1.0,680,679
19,0,0,21.0,1311,1311
0,0,0,6.0,1311,1311
1,0,0,131.0,1311,672
30,0,26,365.0,1010,192
1,0,7,116.0,1311,284
2,0,2,101.0,1311,115
4,0,0,11.0,1311,119
3,0,0,1.0,161,161
1,0,0,1.0,161,159
99,27,32,295.0,1210,121
0,0,0,1.0,426,121
2,0,3,101.0,1210,116
18,0,0,79.0,1210,1195
7,0,0,106.0,1210,829
0,0,0,1.0,427,427
5,0,0,6.0,427,426
2,0,0,1.0,427,391
1,0,0,3.0,426,426
0,0,0,1.0,426,426
0,0,0,1.0,427,426
2,0,0,1.0,1210,1064
2,0,0,1.0,886,127
0,0,0,1.0,886,136
14,0,1,18.0,886,120
2,0,0,1.0,886,112
10,0,0,11.0,886,848
24,0,4,80.0,886,347
28,1,12,130.0,886,116
11,0,0,66.0,886,886
0,0,0,1.0,886,886
2,0,3,25.0,897,706
4,0,0,21.0,897,893
5,0,4,46.0,897,368
24,1,54,375.0,897,131
1,0,0,101.0,897,667
754,24,468,3770.0,897,112
3,0,0,1.0,897,858
4,0,5,90.0,897,210
16,0,0,1.0,897,896
3,0,0,16.0,1556,1555
4,0,0,3.0,291,290
0,0,0,101.0,320,320
20,0,23,67.0,320,250
8,0,79,48.0,565,404
6,0,0,1.0,320,319
2,0,0,6.0,668,668
0,0,0,1.0,320,320
2,0,0,11.0,320,320
2,0,0,8.0,624,622
0,0,0,1.0,320,174
1,0,0,101.0,624,582
1,0,0,11.0,624,623
12,0,5,179.0,624,159
6,0,0,6.0,624,178
8,0,0,16.0,963,958
1,0,0,8.0,963,962
2,0,0,16.0,963,961
1,0,0,13.0,963,960
45,0,31,97.0,963,112
7,0,0,61.0,963,355
0,0,0,1.0,963,955
22,0,77,42.0,963,270
1,0,0,26.0,963,963
3,0,0,13.0,963,938
0,0,0,1.0,466,179
1,0,0,1.0,466,341
6,0,1,33.0,466,228
15,0,0,6.0,466,112
1,0,0,16.0,466,465
200,16,109,1036.0,466,111
0,0,0,1.0,668,668
5,0,2,129.0,668,417
0,0,0,101.0,997,150
0,0,0,6.0,668,668
0,0,0,1.0,549,263
6,0,0,101.0,770,660
59,13,338,353.0,549,111
0,0,0,1.0,770,770
8,0,1,17.0,549,147
34,0,0,105.0,770,765
2,0,0,6.0,770,758
1,0,0,1.0,549,114
0,0,0,1.0,770,770
11,0,5,55.0,770,575
2,0,0,101.0,549,170
0,0,0,1.0,549,233
96,5,89,1210.0,853,113
1,0,0,101.0,853,785
1,0,0,11.0,853,594
1,0,8,111.0,853,151
14,0,1,126.0,853,117
3,0,1,101.0,853,113
0,0,0,1.0,853,718
4,0,0,4.0,853,147
1,0,1,101.0,1351,330
21,0,47,236.0,1351,116
8,0,2,123.0,1349,1337
7,0,4,103.0,1351,355
0,0,0,11.0,458,458
0,0,0,1.0,458,141
3,0,0,101.0,458,340
0,0,4,101.0,458,279
0,0,0,1.0,458,458
2,0,0,1.0,458,458
0,0,0,1.0,458,112
1,0,0,1.0,458,458
755,98,690,7967.0,1351,111
22,0,12,130.0,769,261
8,0,0,31.0,769,142
0,0,0,1.0,862,862
0,0,0,1.0,782,782
0,0,0,3.0,782,782
0,0,0,101.0,782,124
0,0,0,1.0,782,417
0,0,0,1.0,782,410
66,0,1,156.0,782,129
26,0,9,77.0,782,621
0,0,0,101.0,694,694
6,0,0,11.0,782,689
0,0,0,1.0,782,759
0,0,0,1.0,694,148
2,0,1,103.0,694,121
0,0,0,1.0,1015,1015
0,0,0,1.0,1015,277
16,0,3,83.0,1015,928
4,0,3,131.0,1015,122
2,0,0,11.0,1015,1008
1,0,0,6.0,1015,113
4,0,0,28.0,1015,1014
0,0,0,1.0,1015,195
21,0,20,77.0,808,718
9,0,0,36.0,808,808
3,0,0,31.0,808,788
3,0,0,16.0,808,807
6,0,2,24.0,808,747
0,0,0,1.0,182,176
0,0,0,1.0,1454,757
18,0,0,73.0,1454,628
0,0,0,101.0,1454,1059
1,0,0,1.0,1454,1454
0,0,0,101.0,1454,1454
0,0,0,13.0,1454,1454
14,0,0,52.0,1454,1446
2,0,0,33.0,1454,1454
1,0,0,21.0,1454,1454
0,0,0,1.0,167,137
1,0,0,13.0,167,167
0,0,0,1.0,167,167
0,0,0,1.0,167,156
0,0,0,1.0,167,114
1,0,0,1.0,167,167
0,0,0,1.0,167,154
0,0,0,1.0,167,167
25,0,0,409.0,167,119
0,0,0,1.0,167,132
0,0,0,1.0,558,555
4,0,0,1.0,769,769
0,0,0,1.0,1011,1011
4,0,0,11.0,1011,1011
7,0,0,6.0,1011,1011
2,0,2,101.0,1011,746
3,0,0,16.0,1011,1010
81,0,13,414.0,1011,116
0,0,0,5.0,1011,1011
0,0,0,1.0,1011,885
2,0,0,6.0,558,558
143,3,15,170.0,1888,550
4,0,1,101.0,292,121
2,0,5,101.0,769,220
0,0,0,1.0,292,231
299,1,99,1511.0,1888,114
0,0,4,101.0,1018,521
5,0,0,1.0,1139,555
10,0,3,101.0,1139,374
7,0,0,11.0,1139,723
2,0,0,1.0,1139,787
4,0,5,101.0,1139,565
0,0,0,1.0,1139,1139
3,0,0,21.0,1139,196
0,0,0,6.0,1139,1091
3,0,0,6.0,1085,1013
0,0,3,101.0,1085,169
2,0,0,11.0,1085,1085
1,0,0,21.0,1085,1080
1,0,0,21.0,1085,1085
4,0,0,11.0,394,365
4,0,0,101.0,1072,176
0,0,0,1.0,1072,1072
1,0,0,6.0,394,394
4,0,0,21.0,394,394
1,0,0,1.0,1018,722
1,0,0,1.0,1072,1072
0,0,0,6.0,394,356
1,0,0,1.0,1021,140
0,0,0,31.0,1021,1017
3,0,0,23.0,1021,1021
28,0,10,264.0,1021,153
0,0,1,101.0,1021,813
3,0,0,131.0,1021,530
0,0,0,6.0,506,340
6,0,8,43.0,1021,979
2,0,5,31.0,800,564
7,0,0,231.0,800,134
14,0,9,89.0,800,156
0,0,0,6.0,800,664
0,0,0,6.0,800,755
0,0,18,101.0,800,111
0,0,0,1.0,340,284
2,0,0,1.0,1608,123
249,1,107,633.0,1608,113
3,0,3,135.0,1608,1606
1307,1,56,820.0,1608,112
0,0,3,101.0,1608,114
4,0,0,6.0,340,332
1,0,0,1.0,1608,422
0,0,0,1.0,340,340
0,0,0,1.0,340,123
4,0,0,6.0,1607,1592
0,0,0,21.0,844,346
0,0,0,6.0,844,844
0,0,1,101.0,844,792
8,0,0,8.0,844,798
113,0,0,1226.0,844,835
1,0,0,11.0,844,844
1,0,0,1.0,844,844
6,0,0,8.0,844,264
8,0,1,53.0,844,129
9,0,4,62.0,1564,1504
0,0,0,1.0,1564,982
15,0,0,18.0,1564,1519
5,0,0,101.0,1564,1016
54,0,210,418.0,1564,111
216,6,59,1200.0,1564,1082
12,0,0,85.0,1564,140
0,0,0,1.0,1564,767
1,0,0,6.0,1564,1564
1,0,0,26.0,1564,1564
0,0,0,1.0,150,141
0,0,0,13.0,150,150
3,0,1,101.0,1719,528
10,0,0,18.0,738,285
1,0,0,1.0,1325,1325
65,1,33,545.0,1325,741
8,0,0,101.0,1325,791
15,0,0,13.0,1325,1127
3,0,0,113.0,1325,232
1,0,0,1.0,1325,1324
4,0,13,101.0,1325,112
1,0,0,1.0,1325,1296
0,0,0,1.0,657,657
1,0,0,101.0,657,367
0,0,0,1.0,657,655
0,0,0,6.0,1325,1325
6,0,0,3.0,1325,1315
9,0,0,101.0,1719,1719
1,0,5,108.0,479,115
7,0,18,94.0,828,191
1,0,0,1.0,479,128
0,0,0,8.0,479,111
0,0,0,1.0,479,478
6,0,1,121.0,479,465
71,0,16,228.0,479,129
0,0,0,1.0,828,827
15,0,0,21.0,479,120
0,0,2,101.0,479,478
0,0,0,101.0,827,826
1,0,1,101.0,1712,844
0,0,2,101.0,827,114
0,0,0,8.0,521,521
0,0,0,1.0,521,367
0,0,0,101.0,828,365
13,0,0,101.0,1713,768
8,0,6,101.0,1713,464
13,0,2,116.0,1713,130
13,0,0,76.0,1713,1678
0,0,0,1.0,521,520
0,0,0,1.0,521,515
12,0,0,16.0,698,697
6,0,0,13.0,698,228
4,0,0,6.0,698,653
5,0,0,10.0,828,244
27,0,0,24.0,698,695
7,0,11,224.0,827,334
2,0,0,11.0,274,274
5,0,0,1.0,274,271
3,0,0,3.0,274,198
0,0,0,1.0,274,274
0,0,0,1.0,274,271
0,0,0,1.0,274,274
0,0,0,1.0,274,274
10,0,0,6.0,274,174
0,0,0,101.0,274,128
0,0,0,1.0,274,261
0,0,0,1.0,182,172
4,0,2,23.0,522,234
1,0,0,1.0,856,856
6,0,0,6.0,314,121
1,0,0,6.0,947,927
8,0,0,1.0,947,947
39,0,0,46.0,947,424
0,0,0,8.0,947,947
1,0,0,6.0,947,947
6,0,0,14.0,947,947
0,0,0,1.0,314,314
0,0,0,1.0,267,267
23,0,41,104.0,317,112
0,0,0,1.0,314,314
2,0,1,110.0,317,123
0,0,1,101.0,317,128
3,0,2,16.0,317,277
2,0,0,1.0,317,316
0,0,0,16.0,317,317
2,0,0,1.0,317,315
0,0,0,1.0,317,121
2,0,0,5.0,317,306
0,0,0,1.0,499,499
8,0,0,1.0,499,485
2,0,0,11.0,499,214
12,0,0,6.0,499,193
0,0,0,6.0,499,219
2,0,0,131.0,499,499
2,0,0,6.0,125,125
1,0,0,8.0,125,121
0,0,0,13.0,125,123
0,0,0,11.0,499,469
1,0,0,11.0,125,112
0,0,0,1.0,125,124
0,0,0,1.0,125,121
0,0,0,1.0,125,124
0,0,0,1.0,711,474
10,0,0,39.0,711,532
0,0,0,3.0,805,797
16,1,13,247.0,711,111
5,0,0,61.0,711,711
1,0,0,16.0,276,276
0,0,0,1.0,1285,1044
2,0,0,101.0,711,524
2,0,0,1.0,276,229
18,0,18,162.0,1285,352
31,0,2,145.0,805,768
1,0,0,101.0,276,276
0,0,2,101.0,805,426
1,0,0,1.0,276,276
3,0,3,32.0,276,240
0,0,0,1.0,276,276
0,0,0,1.0,716,712
30,0,0,6.0,920,129
305,0,7,211.0,920,171
0,0,0,6.0,716,716
1,0,0,16.0,716,705
0,0,0,31.0,716,677
930,20,1374,4556.0,920,136
8,0,0,16.0,920,913
19,0,0,51.0,716,154
1,0,0,21.0,920,919
13,0,2,123.0,439,115
2,0,0,8.0,267,259
1,0,0,13.0,1098,1098
64,0,4,371.0,1390,1323
9,0,8,87.0,1390,257
3,0,0,1.0,1390,1374
1,0,0,38.0,1390,1388
84,10,65,1061.0,1390,111
1998,1,1848,12259.0,1390,113
2,0,0,101.0,1390,315
20,0,0,16.0,1390,361
1,0,0,13.0,1390,1390
55,0,9,155.0,1390,925
1,0,0,1.0,1307,137
3,0,0,8.0,1120,830
12,0,0,13.0,798,654
1,0,0,11.0,798,792
8,0,0,26.0,798,591
0,0,0,1.0,798,798
0,0,0,1.0,381,378
49,0,27,94.0,798,374
59,1,28,591.0,798,684
0,0,0,11.0,798,798
13,0,1,21.0,798,655
3,0,2,33.0,798,792
17,0,38,101.0,1873,159
17,0,4,200.0,1872,117
11,0,5,114.0,1456,166
13,0,0,11.0,1873,1586
676,2,845,2315.0,1872,111
22,0,1,101.0,1872,133
1,0,0,10.0,1304,1103
25,0,41,248.0,1872,126
0,0,2,101.0,1456,145
2,0,49,108.0,1456,225
2,0,0,33.0,1456,1456
52,0,24,495.0,1456,1257
1344,10,1032,3046.0,1304,1115
1728,150,419,8658.0,1087,111
4,0,0,8.0,1304,1299
3,0,0,11.0,1365,1365
13,0,0,4.0,1304,1291
81,0,0,23.0,1365,1293
3,0,0,16.0,1365,1362
9,0,8,102.0,377,132
4,0,0,1.0,1365,329
15,0,6,25.0,1108,117
0,0,0,1.0,141,141
11,0,28,60.0,1087,111
3,0,0,9.0,397,392
4,0,0,8.0,377,151
0,0,0,1.0,266,120
2,0,0,1.0,266,266
861,8,789,11067.0,1217,113
65,3,73,466.0,1217,140
3,0,0,6.0,826,779
6,0,0,11.0,1217,1183
0,0,0,1.0,1217,1217
3,0,0,6.0,1217,1216
2,0,4,103.0,1217,567
1,0,2,21.0,266,220
2,0,0,1.0,826,733
0,0,0,1.0,986,986
2,0,0,1.0,310,257
4,0,0,11.0,310,297
0,0,0,1.0,377,365
6,0,0,1.0,310,304
2,0,0,101.0,310,243
0,0,0,1.0,986,196
0,0,1,33.0,986,981
29,0,16,125.0,986,653
2,0,0,28.0,986,969
2,0,0,1.0,986,491
2,0,1,136.0,986,806
1,0,0,6.0,986,986
6,0,6,189.0,986,804
0,0,0,1.0,583,583
1,0,0,6.0,583,555
3,0,2,101.0,583,129
2,0,0,1.0,583,136
0,0,0,1.0,583,583
4,0,3,58.0,426,419
6,0,0,108.0,998,129
1,0,0,1.0,426,426
0,0,0,1.0,426,426
4,0,0,101.0,426,426
5,0,0,1.0,426,364
0,0,0,1.0,426,276
0,0,0,1.0,141,141
1,0,0,3.0,1316,1316
138,0,0,434.0,1316,1304
3,0,0,14.0,1604,1604
2,0,0,3.0,1316,1295
8,0,0,106.0,1316,977
9,0,0,120.0,1316,1261
0,0,0,11.0,1316,1313
13,0,0,1.0,1316,591
1,0,0,6.0,943,943
8,0,7,103.0,943,489
0,0,0,31.0,943,943
4,0,0,10.0,404,394
0,0,1,101.0,943,943
0,0,0,1.0,1300,1152
110,2,11,483.0,1603,113
20,0,33,184.0,1300,826
5,0,2,23.0,1300,140
19,0,2,130.0,1300,118
0,0,0,6.0,1300,1279
0,0,0,101.0,1300,138
24,0,0,56.0,1300,1171
1,0,17,51.0,404,121
6,0,0,16.0,1282,1225
1,0,0,6.0,404,393
9,0,0,35.0,404,396
0,0,0,1.0,404,122
0,0,0,1.0,722,717
0,0,0,101.0,722,721
2,0,0,1.0,722,721
7,0,0,16.0,722,710
1,0,0,1.0,722,722
8,0,3,62.0,722,121
0,0,0,1.0,722,648
3,0,0,31.0,722,722
4,0,0,16.0,228,203
5,0,0,1.0,228,228
0,0,0,1.0,228,148
0,0,0,1.0,228,220
0,0,0,101.0,228,184
0,0,0,1.0,228,228
6,0,0,1.0,228,134
0,0,0,16.0,228,137
0,0,0,3.0,228,226
2,0,0,5.0,228,206
1,0,0,1.0,591,590
0,0,0,101.0,580,313
0,0,0,1.0,580,580
0,0,0,1.0,580,296
6,0,0,1.0,580,288
16,1,18,469.0,580,290
0,0,0,120.0,580,221
8,0,0,7.0,580,573
5,0,0,1.0,580,366
2,0,0,13.0,534,528
9,0,0,11.0,768,242
8,0,0,6.0,768,768
11,0,12,67.0,768,136
0,0,0,101.0,768,165
2,0,0,36.0,768,689
25,0,2,45.0,768,708
2,0,0,6.0,768,768
1,0,0,1.0,768,746
5,0,0,1.0,414,361
1,0,0,21.0,414,206
2,0,0,1.0,650,305
0,0,0,1.0,650,303
4,0,0,8.0,414,364
0,0,0,1.0,414,414
2,0,0,1.0,650,650
154,0,0,417.0,650,120
0,0,0,101.0,414,413
0,0,0,1.0,650,628
0,0,0,1.0,650,641
2,0,0,13.0,650,549
2,0,0,1.0,759,740
311,26,143,1158.0,759,112
1,0,0,1.0,759,733
6,0,0,13.0,759,758
2,0,0,21.0,759,759
12,0,3,113.0,759,124
1,0,0,3.0,759,125
3,0,0,1.0,759,731
4,0,0,3.0,759,752
1,0,0,21.0,756,744
12,0,0,6.0,516,183
1,0,1,16.0,1763,1650
5,0,0,101.0,1763,296
4,0,2,128.0,1763,681
55,3,20,371.0,1763,390
6,0,0,125.0,1763,1763
3,0,0,113.0,1763,1354
3,0,0,108.0,1763,733
35,1,9,325.0,1763,557
4,0,0,19.0,784,364
3,0,0,1.0,784,784
8,0,0,101.0,784,260
12,0,14,204.0,784,425
29,1,27,450.0,784,120
2,0,0,8.0,784,769
6,0,0,6.0,784,296
1,0,0,101.0,689,632
4,0,1,65.0,689,115
1,0,0,1.0,689,681
4,0,28,118.0,689,112
1,0,0,1.0,689,163
1,0,0,21.0,689,682
9,0,0,137.0,689,688
0,0,0,21.0,689,648
0,0,0,1.0,420,415
0,0,0,1.0,420,406
8,0,0,1.0,420,387
4,0,0,1.0,420,184
1,0,0,8.0,420,419
12,0,0,29.0,420,419
0,0,0,1.0,334,300
2,0,0,6.0,420,417
22,0,3,53.0,1045,872
0,0,2,101.0,239,120
4,0,0,21.0,869,869
0,0,0,1.0,869,835
3,0,0,9.0,869,869
0,0,0,1.0,869,641
2,0,0,26.0,869,868
5,0,0,16.0,869,836
6,0,9,103.0,869,232
2,0,0,101.0,869,241
1,0,0,1.0,869,868
49,3,1,448.0,607,478
0,0,0,1.0,607,607
1,0,0,6.0,607,481
0,0,0,3.0,607,607
0,0,0,1.0,607,114
0,0,0,1.0,607,361
0,0,0,1.0,166,111
0,0,0,1.0,166,115
0,0,1,101.0,166,120
0,0,0,1.0,166,165
0,0,0,1.0,166,166
1,0,0,1.0,166,157
0,0,0,1.0,166,166
2,0,0,1.0,166,166
0,0,0,1.0,166,166
4,0,0,101.0,1818,1799
0,0,1,101.0,1818,1817
3,0,2,101.0,1818,1814
2,0,0,6.0,635,367
7,0,0,101.0,1818,1132
13,0,6,185.0,1818,1754
0,0,0,1.0,635,635
1,0,0,1.0,635,635
0,0,0,1.0,635,154
3,0,0,1.0,635,635
2,0,0,8.0,635,207
123,0,0,34.0,1818,1389
14,0,10,90.0,635,142
5,0,0,101.0,562,136
4,0,0,36.0,683,155
0,0,0,11.0,683,683
1,0,0,16.0,683,281
1,0,0,1.0,683,595
1,0,0,11.0,683,331
157,0,10,333.0,683,574
4,0,0,19.0,683,682
151,0,20,198.0,673,133
62,0,0,22.0,673,605
0,0,0,11.0,673,673
2,0,0,8.0,673,259
6,0,0,103.0,673,669
0,0,0,11.0,673,670
288,0,5,44.0,885,554
27,0,0,83.0,885,885
0,0,0,1.0,885,296
3,0,0,118.0,922,793
1,0,0,1.0,885,885
10,0,0,6.0,885,885
0,0,0,101.0,885,268
1,0,0,6.0,885,507
1,0,0,1.0,922,582
0,0,0,3.0,232,220
0,0,0,1.0,174,158
0,0,0,1.0,174,174
1,0,0,13.0,174,155
4,0,0,16.0,174,172
1,0,0,12.0,174,152
0,0,0,101.0,174,174
1,0,0,1.0,174,155
0,0,0,11.0,232,232
0,0,0,1.0,232,232
8,0,0,8.0,232,116
0,0,0,1.0,232,232
0,0,0,8.0,232,232
0,0,0,1.0,232,193
0,0,1,101.0,232,179
25,0,0,26.0,1151,1151
187,0,140,544.0,727,125
7,0,0,21.0,638,223
28,0,5,219.0,638,296
1,0,0,1.0,638,637
1,0,0,101.0,1151,1139
1,0,0,1.0,1151,1151
14,0,0,108.0,1151,969
13,0,0,132.0,1151,475
0,0,0,1.0,638,584
5,0,71,17.0,638,533
16,0,0,170.0,990,645
6,0,2,110.0,1175,380
28,0,11,817.0,1175,118
1,0,0,1.0,619,131
8,0,4,26.0,619,595
